product_id,quantity,created_at
427,1,2018-05-09
1765,1,2003-01-08
805,2,2015-02-26
348,3,2020-05-25
1366,3,2017-04-26
1601,2,2009-12-28
799,3,2008-03-22
230,2,2012-07-07
1704,2,2010-03-21
44,3,2017-06-09
1278,2,2002-07-03
1394,1,2018-08-24
18,3,2009-11-20
1072,1,2023-07-18
1520,1,2004-08-08
656,2,2014-12-10
1899,3,2002-03-24
156,2,2003-10-04
1231,3,2019-09-04
1548,1,2010-03-01
1723,3,2008-06-29
7,1,2021-10-02
1159,1,2010-11-26
1537,2,2012-06-08
848,1,2009-11-24
889,1,2000-02-16
112,3,2016-06-25
508,1,2010-10-09
96,2,2010-01-25
1196,2,2010-06-02
1897,3,2007-04-27
1903,3,2019-12-11
1177,3,2010-11-02
572,2,2011-12-11
1429,3,2012-07-03
1889,1,2008-03-17
343,3,2022-05-13
615,1,2020-08-08
1063,2,2017-04-18
899,2,2012-12-08
1982,2,2023-08-30
1664,2,2020-05-16
127,1,2023-11-18
1577,2,2012-10-19
688,2,2023-01-22
670,3,2009-09-26
1962,1,2002-03-13
1499,2,2020-12-10
1023,1,2005-02-19
1158,2,2006-03-13
586,3,2009-05-08
247,1,2019-03-04
1194,1,2012-02-24
808,3,2003-06-05
194,2,2016-01-09
527,3,2000-12-26
1795,2,2007-04-06
1175,3,2014-12-31
878,1,2014-03-23
1892,1,2022-06-24
1713,2,2004-05-13
1152,2,2007-04-15
638,1,2010-02-17
798,3,2004-05-19
965,1,2010-12-25
603,2,2023-12-08
1995,2,2001-06-25
1686,1,2011-04-11
1442,2,2008-10-04
441,1,2008-05-14
1220,1,2014-02-19
1662,2,2002-08-25
1279,1,2021-06-07
1638,2,2022-01-16
583,2,2001-07-30
1617,2,2016-11-28
1244,3,2014-06-16
1499,2,2019-07-09
1972,2,2020-02-26
523,2,2017-08-27
1318,2,2020-12-23
1169,3,2020-01-16
475,1,2010-10-18
1882,1,2007-08-23
894,1,2000-11-27
795,3,2012-06-10
682,2,2000-08-04
1692,2,2011-03-14
382,1,2022-03-17
1064,2,2015-05-01
1652,2,2000-01-31
1729,1,2016-07-07
1353,2,2019-07-23
1660,1,2011-04-22
242,2,2018-09-27
1894,3,2017-06-16
1059,3,2016-01-25
147,1,2003-10-10
885,1,2016-02-04
1775,3,2015-08-08
1623,1,2003-10-19
837,2,2016-06-23
656,3,2018-05-12
988,1,2017-06-28
1232,3,2017-01-26
1766,1,2004-08-26
1551,1,2015-02-17
1980,2,2018-06-09
1686,1,2015-09-15
233,1,2004-04-12
383,2,2003-02-12
1032,1,2016-02-12
1118,2,2019-09-05
356,1,2008-05-29
1021,1,2002-10-28
186,3,2023-11-30
554,2,2007-12-19
193,3,2023-03-23
1281,1,2020-02-16
774,1,2013-03-31
245,1,2009-05-13
528,1,2018-04-16
1320,1,2021-05-22
1463,1,2002-08-26
1584,2,2009-05-15
1153,1,2013-12-03
148,1,2003-12-19
1892,2,2018-05-24
1104,1,2021-03-15
342,2,2010-11-28
1133,2,2015-04-12
486,2,2012-04-08
786,3,2019-05-14
1625,3,2019-09-12
1141,1,2004-02-28
1197,1,2001-07-18
627,1,2023-05-01
1547,2,2015-02-04
111,3,2013-03-26
61,3,2015-04-25
1948,2,2000-01-05
304,1,2004-02-25
1562,2,2018-11-07
1996,2,2002-11-23
521,3,2004-05-07
130,1,2015-04-22
976,1,2008-06-02
1325,1,2015-09-06
1067,3,2021-06-30
1344,1,2022-03-13
1196,3,2007-01-17
294,2,2001-12-21
1284,3,2014-06-07
91,1,2022-01-15
1726,1,2002-10-03
1938,2,2005-07-21
921,1,2015-10-10
1519,2,2013-04-15
1906,2,2000-10-31
406,3,2022-02-12
703,3,2017-10-28
674,1,2011-01-26
320,3,2016-12-30
1628,1,2003-02-20
220,2,2019-08-24
1044,2,2016-02-17
618,3,2022-01-31
952,2,2001-07-26
863,2,2014-05-10
436,2,2005-05-13
1995,1,2002-10-11
331,2,2021-02-08
785,1,2016-07-18
1089,3,2006-01-22
1197,1,2000-08-03
513,2,2003-07-23
795,3,2007-05-20
1418,1,2015-08-11
345,2,2020-12-04
348,2,2016-08-11
180,3,2018-07-29
765,3,2005-08-21
1330,3,2004-05-18
613,1,2014-05-14
1025,3,2003-10-12
1155,3,2016-01-16
976,2,2016-05-17
1808,1,2002-03-25
297,1,2001-07-08
682,2,2004-09-05
1444,3,2019-03-07
491,1,2014-11-07
424,3,2008-09-05
351,3,2005-04-22
1252,1,2008-06-23
1583,2,2013-11-08
817,1,2023-01-23
1761,2,2016-09-12
955,2,2004-10-13
797,1,2002-08-09
1647,3,2023-02-12
221,2,2003-11-23
1862,1,2015-10-26
845,3,2006-08-02
196,2,2021-01-13
1798,2,2011-02-16
1326,3,2009-06-20
1384,3,2023-09-26
498,3,2017-12-07
15,3,2011-11-14
926,3,2000-02-20
612,2,2003-12-15
1564,2,2012-03-18
960,1,2007-11-12
619,3,2005-01-03
1270,3,2004-05-12
1963,1,2005-12-09
191,3,2009-03-20
1333,1,2012-08-26
1366,3,2000-10-14
1277,1,2001-10-01
1092,3,2023-04-20
308,2,2014-10-31
257,2,2008-12-08
1804,1,2019-03-19
1563,2,2019-01-09
291,1,2023-03-05
256,3,2010-11-12
1773,2,2012-06-29
1653,3,2001-09-06
588,2,2012-08-12
1713,3,2010-08-06
1009,1,2000-07-02
1403,1,2023-09-20
1360,2,2022-03-20
552,2,2010-09-21
767,2,2015-01-19
1768,2,2009-09-08
46,1,2015-08-15
608,3,2018-04-08
1117,3,2012-02-11
1621,1,2010-08-18
1004,3,2019-05-10
1011,1,2015-07-29
613,2,2018-11-01
1767,3,2003-04-27
1680,1,2019-10-27
1810,3,2004-05-26
351,1,2005-05-04
451,2,2005-02-19
72,1,2000-10-02
472,2,2006-12-14
1902,2,2017-05-08
721,2,2008-03-14
1957,1,2014-08-10
1071,2,2021-06-12
597,1,2001-09-12
1586,1,2023-10-05
1673,1,2008-03-13
1867,1,2001-07-21
206,3,2012-03-04
232,1,2020-06-13
1280,3,2014-02-17
666,3,2019-02-25
652,3,2005-09-30
1826,1,2015-11-06
1889,2,2011-10-05
1628,2,2003-03-18
200,3,2012-06-21
1406,1,2008-06-04
648,2,2022-03-06
927,1,2013-07-17
1817,2,2007-05-30
194,2,2009-01-10
586,1,2013-05-27
325,1,2001-10-22
682,3,2001-05-04
1886,3,2003-04-24
504,2,2020-06-14
1291,1,2017-09-13
1718,1,2017-06-02
330,1,2002-09-11
702,3,2004-10-09
863,3,2007-05-24
364,1,2008-09-08
103,1,2005-10-13
981,1,2022-01-27
1038,3,2002-10-30
1423,1,2016-10-27
1636,2,2014-10-29
1753,1,2010-01-02
780,2,2023-07-06
1827,1,2000-11-23
1845,2,2015-10-01
28,2,2000-01-28
1182,2,2002-07-30
508,3,2013-12-26
339,2,2002-12-15
1874,1,2004-09-12
1467,3,2003-01-27
410,2,2005-11-09
544,2,2015-12-05
1086,1,2015-06-30
1402,1,2005-12-05
1291,2,2019-12-13
1403,1,2021-02-26
1671,2,2002-05-09
244,2,2011-05-07
1546,2,2005-04-23
986,2,2018-10-11
1201,2,2002-09-16
450,2,2005-05-02
1877,2,2009-12-15
1332,2,2017-05-11
1596,1,2005-12-10
631,3,2014-08-16
1841,3,2015-04-06
51,1,2014-10-01
1249,2,2007-04-11
608,2,2004-02-05
1822,3,2015-06-29
267,3,2002-07-24
1140,1,2019-05-25
436,3,2012-03-15
1337,3,2008-02-24
1774,1,2023-10-25
2,2,2016-07-09
1233,3,2011-05-31
365,1,2018-06-15
198,3,2002-04-30
677,2,2016-03-12
1370,2,2000-01-20
1558,3,2006-03-19
1937,3,2002-06-26
226,3,2021-09-18
550,1,2018-09-07
1279,3,2014-10-09
25,1,2006-02-12
83,2,2021-12-19
1311,2,2011-03-28
1347,3,2012-07-24
606,3,2016-09-27
1628,2,2016-03-09
878,3,2022-01-21
1908,3,2003-10-23
173,2,2021-02-22
10,3,2020-11-29
1767,1,2018-02-06
1168,3,2006-07-16
178,1,2006-06-20
1159,3,2002-02-22
771,2,2015-10-08
1434,2,2020-09-05
1130,3,2001-02-16
223,3,2013-01-21
1717,3,2022-02-15
1694,3,2004-06-06
1776,3,2007-09-20
1619,1,2009-12-12
750,2,2013-03-23
1816,1,2023-11-21
752,3,2009-05-14
1435,1,2010-02-22
1164,3,2016-04-01
1148,2,2014-10-19
620,1,2014-10-08
98,2,2017-09-19
1875,1,2006-01-28
1455,2,2011-01-05
743,2,2017-10-03
1178,3,2015-11-12
1759,3,2010-05-14
151,3,2022-07-24
1020,2,2014-02-02
1697,3,2020-08-23
36,2,2020-09-08
490,2,2010-12-16
999,3,2018-06-16
345,1,2004-04-04
1551,3,2010-11-17
560,1,2017-09-04
871,3,2011-02-18
1747,2,2002-10-26
518,2,2016-11-20
937,2,2021-04-21
1466,2,2014-01-30
919,3,2014-12-20
1093,1,2010-10-07
957,1,2023-06-01
615,2,2010-09-29
791,3,2007-04-18
1313,2,2002-04-18
946,1,2017-04-11
403,1,2000-01-13
1090,3,2023-07-10
139,1,2011-01-12
587,2,2021-04-17
352,3,2014-01-03
1300,3,2010-01-24
90,1,2020-03-16
16,3,2017-10-20
1103,3,2018-07-01
1653,2,2001-12-19
1377,1,2006-01-25
138,1,2000-11-24
672,1,2017-01-31
1806,2,2010-07-06
732,3,2013-05-30
1303,1,2015-01-19
1384,2,2014-04-10
1409,2,2014-10-19
1472,1,2013-05-01
1259,3,2014-08-27
208,2,2021-12-13
1430,3,2002-05-07
98,1,2004-02-15
1150,2,2018-06-29
1667,1,2009-08-19
1882,3,2002-08-03
1680,3,2000-08-19
1152,2,2006-06-27
1946,2,2021-01-29
561,1,2011-03-31
684,1,2006-04-28
1752,3,2001-11-22
1350,1,2001-10-23
1221,1,2023-07-23
285,2,2009-03-16
185,3,2006-04-19
1129,2,2007-07-29
691,2,2011-07-09
509,3,2021-03-14
950,3,2006-02-04
805,3,2006-03-09
1640,3,2010-03-10
129,3,2009-10-14
1212,2,2007-08-05
1009,1,2019-02-25
1539,2,2016-10-18
1221,2,2002-12-19
1687,3,2000-11-01
1014,3,2000-06-11
506,1,2002-12-19
430,2,2010-12-30
1637,3,2001-06-20
469,1,2022-04-18
1322,3,2018-08-17
1412,1,2017-11-25
559,2,2009-02-04
425,3,2020-02-14
318,1,2004-01-09
751,3,2015-04-02
597,2,2013-09-16
732,3,2002-08-30
1240,3,2007-01-12
410,1,2001-04-19
1569,1,2005-12-27
669,3,2006-03-20
457,3,2016-06-18
1530,3,2001-02-05
1762,3,2016-10-27
705,1,2013-01-23
259,1,2023-10-10
648,1,2006-07-16
1162,3,2008-11-25
1992,3,2015-06-30
1418,3,2001-07-12
1404,1,2003-08-07
838,1,2001-03-08
640,2,2016-06-24
774,2,2016-03-04
184,3,2011-05-15
1766,3,2012-11-09
1911,1,2021-02-19
1795,1,2019-06-01
1962,2,2022-11-24
1911,1,2011-10-28
784,3,2000-03-22
1072,2,2000-05-17
1610,3,2014-11-26
1907,2,2021-12-06
1159,2,2023-10-27
1563,1,2022-08-07
1345,2,2018-08-14
302,2,2013-09-06
1330,3,2022-04-16
224,1,2023-04-20
1391,3,2021-03-08
446,2,2016-11-12
816,2,2013-02-18
1747,2,2017-08-11
1869,2,2001-05-09
1767,1,2008-02-28
233,2,2022-06-15
1612,3,2000-10-20
359,3,2006-07-11
1185,1,2022-04-03
1912,2,2010-06-25
1141,2,2003-08-20
1897,1,2012-05-16
471,3,2001-02-03
778,1,2002-05-26
1333,3,2022-07-22
534,2,2017-11-23
830,1,2017-12-04
204,1,2005-01-04
1485,1,2018-08-22
1417,1,2020-11-07
841,1,2005-09-24
1897,2,2008-08-11
985,3,2019-11-26
1876,2,2014-06-29
937,1,2018-04-29
1851,1,2010-04-10
1323,1,2011-03-27
1950,2,2009-03-14
14,1,2019-04-10
97,1,2012-11-07
925,3,2013-12-01
377,3,2001-08-21
413,1,2012-02-17
1606,2,2016-11-12
285,3,2003-04-03
1888,1,2015-08-28
1992,1,2008-12-19
1162,1,2010-04-18
1277,3,2015-07-05
623,2,2003-12-16
1647,1,2023-06-28
482,2,2014-11-21
1731,2,2023-04-16
475,1,2015-06-04
1253,1,2004-04-24
438,2,2012-09-20
1851,2,2007-04-28
1394,1,2014-03-22
1056,1,2019-11-15
209,1,2004-03-27
1465,3,2021-09-18
1320,3,2004-06-29
28,1,2013-03-05
656,3,2012-03-05
1056,3,2006-08-02
693,2,2008-01-27
1675,2,2015-09-05
510,2,2006-05-30
457,3,2017-03-13
1809,2,2018-03-22
1027,1,2011-01-08
1556,2,2000-07-03
1098,1,2019-06-19
1209,2,2001-10-16
126,2,2000-06-07
1144,3,2003-06-09
1520,2,2002-11-07
193,3,2001-08-03
1555,1,2020-10-24
240,3,2006-12-12
1675,1,2013-05-17
981,1,2000-08-24
474,3,2014-12-29
702,2,2009-08-09
995,1,2017-01-06
177,2,2017-01-28
125,1,2006-10-03
1591,1,2022-01-05
1185,1,2021-02-06
1167,1,2023-08-14
572,2,2001-09-30
791,2,2023-01-11
1975,1,2020-07-23
914,1,2018-05-12
1699,3,2021-09-06
967,2,2023-08-24
186,1,2007-10-28
1499,2,2017-06-15
596,3,2004-05-02
145,3,2013-10-08
911,3,2008-01-25
593,1,2021-03-21
1067,2,2014-03-10
962,1,2003-07-14
111,1,2000-03-02
833,1,2009-05-16
902,3,2001-08-06
488,2,2010-09-27
1347,2,2010-08-23
1595,3,2018-02-14
913,1,2003-09-12
675,1,2021-02-03
505,2,2007-12-10
1851,3,2007-01-27
440,1,2020-10-03
1007,3,2022-11-30
163,1,2014-10-04
1767,1,2002-12-24
1926,2,2020-05-09
1006,1,2020-10-26
844,2,2006-12-13
1006,2,2015-01-05
214,2,2003-02-23
665,3,2012-10-07
292,2,2015-09-17
119,1,2021-05-15
1444,2,2011-02-12
1959,2,2018-06-21
511,2,2020-06-06
712,3,2006-05-14
795,2,2022-12-04
986,3,2020-10-28
220,3,2003-09-14
674,2,2004-10-12
926,2,2012-04-11
1826,2,2021-03-03
440,1,2005-05-02
1569,2,2023-05-16
426,2,2007-04-25
897,3,2018-06-06
1271,3,2011-07-11
1318,2,2012-07-09
669,3,2004-06-11
111,1,2015-04-03
311,3,2002-07-26
1454,1,2012-07-27
698,3,2003-11-05
54,1,2022-02-15
1977,2,2021-04-02
1277,2,2021-02-01
1512,2,2006-04-01
695,2,2023-08-07
452,2,2001-10-23
711,2,2012-06-15
822,1,2022-04-01
1144,1,2007-08-17
147,2,2001-05-15
1952,2,2021-06-28
1112,1,2013-06-16
175,3,2010-10-03
1435,2,2018-11-04
582,1,2019-09-12
1879,2,2005-05-05
46,3,2020-05-24
735,3,2022-09-21
456,3,2021-12-31
378,3,2009-09-17
1675,3,2015-06-18
1344,3,2012-11-11
1826,2,2014-11-20
1491,1,2022-06-08
1756,1,2023-11-27
1100,2,2017-06-05
708,3,2012-12-25
1556,3,2002-07-29
998,2,2018-08-27
772,1,2002-04-25
8,1,2008-07-27
1615,1,2017-01-09
282,1,2007-12-04
1240,3,2017-11-04
1401,1,2008-07-21
1153,1,2016-09-20
716,2,2014-03-25
122,2,2015-08-11
474,1,2011-02-21
1237,2,2008-08-30
1513,2,2000-02-20
311,2,2023-10-19
1135,2,2001-08-06
19,1,2006-12-18
303,2,2001-10-03
545,2,2022-02-19
134,3,2013-01-20
878,2,2002-10-28
129,1,2006-12-11
1706,1,2006-05-19
1989,2,2007-07-28
1190,3,2012-08-12
1731,1,2007-10-23
1717,1,2022-02-08
385,2,2003-01-01
180,2,2010-10-06
2,2,2008-05-17
141,1,2000-11-27
445,2,2004-11-14
112,2,2001-10-21
1619,2,2018-07-31
498,1,2005-01-29
395,3,2012-01-29
1400,1,2016-08-04
954,2,2007-09-02
456,1,2002-01-18
789,3,2004-07-26
1095,1,2011-05-31
1765,2,2013-02-18
1545,3,2008-11-15
488,3,2017-10-15
1701,1,2022-01-14
1319,1,2022-03-04
408,3,2004-05-13
629,1,2007-05-07
1986,3,2022-12-24
1997,2,2023-05-22
1479,2,2009-01-21
1382,1,2009-02-20
1568,1,2013-05-10
1007,1,2001-02-14
1396,3,2001-09-08
355,3,2001-04-22
1031,3,2011-07-08
970,1,2017-03-29
423,2,2020-10-01
782,1,2016-10-10
877,2,2004-01-27
1774,1,2006-10-29
1614,2,2018-06-28
674,1,2005-01-17
1610,3,2019-06-03
286,2,2017-11-22
1362,1,2012-12-07
62,1,2004-01-30
333,3,2016-11-20
1834,3,2021-06-18
814,1,2021-08-26
1933,2,2022-03-18
725,3,2023-08-31
1220,1,2017-07-17
234,3,2001-03-13
10,1,2016-07-05
1917,1,2008-04-28
1411,2,2015-12-18
1801,3,2008-09-07
1696,3,2019-11-23
517,2,2018-06-21
19,3,2014-04-21
1487,2,2013-07-21
1045,1,2007-09-20
1182,1,2012-03-03
1718,2,2008-09-23
1601,2,2011-12-08
1319,3,2017-03-20
236,2,2009-10-12
1098,3,2023-05-07
1155,2,2005-12-29
88,1,2007-03-18
1716,2,2017-01-30
1164,3,2015-05-25
911,3,2003-07-12
1441,3,2000-02-02
1339,3,2021-08-14
256,3,2003-08-28
732,2,2019-06-30
580,1,2023-09-09
1180,3,2002-09-24
1992,2,2005-07-09
116,1,2023-04-24
150,2,2013-05-11
158,1,2023-04-25
294,3,2004-05-19
1845,3,2013-08-27
1044,2,2001-02-14
1023,3,2002-10-18
1776,1,2016-06-05
1869,1,2014-05-26
1338,2,2011-10-05
128,3,2005-08-28
804,3,2017-11-13
1218,3,2003-03-23
951,2,2007-08-19
131,2,2001-04-29
1333,2,2015-01-13
709,2,2020-05-27
905,3,2008-05-25
1960,1,2001-11-18
230,1,2002-04-05
1937,1,2012-09-06
1272,3,2005-01-20
775,2,2002-07-18
681,2,2017-03-28
1593,1,2022-02-24
1923,3,2020-05-11
1042,3,2008-02-08
1350,2,2018-10-03
13,2,2006-02-06
1347,3,2000-12-13
1093,3,2011-07-05
1905,2,2023-12-14
963,3,2016-05-17
96,1,2006-10-28
1648,3,2017-07-29
926,1,2001-08-25
604,3,2010-04-28
783,2,2023-07-05
853,1,2000-03-01
590,2,2011-03-11
1570,3,2007-05-13
776,2,2007-05-13
1017,1,2017-03-17
1215,3,2020-05-28
239,2,2001-01-12
1655,2,2002-09-21
1901,1,2004-07-06
324,2,2017-10-20
1345,3,2023-04-19
1135,3,2018-07-07
455,3,2016-07-01
1250,2,2020-11-10
45,3,2023-12-02
310,2,2000-08-21
379,1,2006-08-07
521,3,2018-12-02
416,2,2012-07-23
1335,1,2017-01-28
1691,1,2015-11-28
100,3,2003-02-13
91,1,2023-03-22
265,3,2000-07-15
1888,2,2005-03-01
1982,2,2018-11-22
428,1,2001-01-26
899,3,2005-02-28
373,2,2000-05-06
1113,3,2020-05-10
235,1,2023-05-01
239,1,2017-03-06
340,3,2006-03-08
1762,3,2009-06-06
1431,1,2011-05-18
1537,3,2003-03-02
1432,1,2012-08-03
1058,1,2006-03-11
1076,1,2011-03-06
357,2,2002-09-07
769,3,2017-04-22
1268,1,2018-04-29
616,3,2009-11-28
1315,2,2014-05-21
1673,1,2000-11-27
1146,3,2021-03-07
1965,2,2017-02-14
1311,1,2009-06-12
981,3,2011-08-26
178,1,2002-05-19
961,3,2008-08-04
1488,1,2017-02-14
1915,3,2013-12-24
414,1,2003-12-17
1236,1,2001-03-25
914,2,2021-06-08
380,2,2007-04-06
529,2,2010-10-10
23,3,2009-04-18
121,2,2016-08-02
1857,3,2021-05-13
907,2,2018-10-18
1621,2,2017-08-20
1290,3,2016-11-24
385,2,2022-09-01
76,1,2008-05-07
1309,3,2010-03-22
1589,3,2010-11-13
524,1,2017-02-14
777,2,2012-01-23
1825,3,2013-10-03
338,1,2016-11-28
84,1,2011-09-07
1866,3,2013-01-12
683,1,2004-03-01
774,1,2004-12-01
8,1,2019-02-17
610,2,2010-09-25
1680,2,2010-12-22
1390,1,2011-11-14
809,1,2002-04-10
1382,1,2019-04-03
1717,1,2000-01-18
993,3,2003-10-12
470,2,2021-03-17
111,2,2005-05-21
643,2,2023-04-15
1833,2,2006-01-27
15,3,2021-07-16
467,3,2002-12-30
267,3,2001-08-31
571,2,2005-05-18
1047,1,2000-04-12
764,2,2013-12-05
291,2,2003-09-12
1909,1,2004-11-13
1087,2,2004-10-25
1653,1,2015-08-18
1504,3,2014-10-13
267,2,2016-11-15
224,1,2020-05-05
1417,1,2018-06-05
1003,3,2013-05-24
792,3,2019-09-25
1959,1,2019-10-26
432,2,2001-05-29
411,2,2007-05-23
1655,1,2016-03-11
1875,3,2008-03-29
1845,2,2006-08-17
1794,1,2013-12-31
1918,2,2015-07-19
1145,3,2012-05-16
508,3,2000-08-20
692,1,2004-10-20
57,1,2015-06-19
1326,2,2011-11-16
1736,1,2007-11-01
1734,2,2017-10-09
1798,1,2017-03-30
868,2,2004-06-28
972,1,2021-12-08
364,3,2021-07-08
1705,2,2006-08-06
280,3,2014-09-12
1162,2,2023-03-01
1092,3,2011-01-19
1280,1,2016-09-22
380,1,2004-12-03
1362,2,2014-01-02
1998,1,2013-12-23
606,2,2018-10-20
1157,3,2012-06-29
472,2,2013-08-22
1295,1,2012-08-27
1065,1,2011-03-12
1306,3,2013-01-20
953,3,2007-03-08
1120,1,2012-01-25
832,3,2010-09-26
1491,3,2003-07-03
1598,2,2008-07-13
918,3,2013-06-06
419,1,2015-08-09
1555,1,2017-03-22
835,3,2021-01-12
1664,2,2000-06-23
899,2,2022-11-05
1327,2,2022-07-18
639,1,2016-09-02
1412,1,2014-10-11
1434,1,2000-09-19
627,3,2010-01-19
417,1,2020-02-02
1401,3,2018-08-29
917,3,2014-11-29
1561,1,2020-04-25
1404,3,2000-12-02
801,3,2000-06-04
1521,3,2006-07-14
1016,2,2019-08-26
1733,3,2019-09-29
1848,2,2018-05-01
1997,2,2011-05-22
1125,3,2022-04-04
937,2,2012-12-09
1272,3,2012-01-19
137,1,2009-05-12
1552,3,2022-03-29
1942,3,2022-07-17
613,1,2020-10-06
1428,3,2007-07-21
1824,2,2000-02-18
1182,1,2006-07-23
1838,1,2011-10-03
942,1,2009-10-20
1003,1,2006-04-07
1788,1,2018-05-23
669,1,2009-11-20
1442,3,2006-10-12
559,2,2020-03-11
870,1,2007-02-22
488,1,2004-08-23
755,3,2001-02-04
1052,3,2007-12-14
507,3,2022-02-03
1442,3,2007-03-02
513,2,2020-01-08
660,1,2021-01-18
1467,2,2016-07-13
96,3,2002-07-17
71,1,2017-07-05
1045,1,2015-01-22
388,1,2006-05-09
1164,2,2009-06-20
1229,3,2019-07-28
1548,1,2006-07-31
391,2,2000-11-27
1352,2,2013-11-27
913,3,2004-09-13
33,3,2012-10-01
1194,3,2013-03-14
385,1,2001-01-30
1154,2,2022-11-17
817,1,2011-10-28
1166,2,2002-06-17
420,3,2018-12-14
337,1,2010-03-18
1939,2,2012-10-14
745,2,2012-11-17
1133,3,2004-04-25
1373,3,2018-01-19
33,3,2018-01-26
1835,2,2023-10-16
370,2,2012-06-27
890,2,2008-07-30
1893,1,2012-10-31
1178,1,2022-08-31
139,3,2002-10-26
650,3,2005-07-27
822,2,2015-10-18
1652,3,2016-10-06
864,1,2009-05-06
89,2,2001-06-25
1996,2,2005-02-13
184,2,2016-08-01
392,1,2016-06-11
534,1,2022-02-05
442,1,2003-12-03
1854,1,2012-06-27
211,1,2005-02-23
1396,1,2002-02-12
400,3,2012-12-06
1786,1,2022-02-20
761,2,2005-10-08
1824,1,2019-11-19
667,3,2006-08-25
1517,3,2000-04-13
1524,2,2015-04-05
1825,2,2007-02-21
1194,1,2004-06-14
955,1,2012-08-16
1291,1,2011-06-14
1939,2,2022-07-05
427,1,2000-07-03
1120,2,2002-01-31
279,1,2022-01-23
904,1,2019-02-28
1232,1,2001-03-24
1534,1,2017-02-17
27,2,2016-07-01
1549,1,2019-02-07
1724,1,2003-07-13
594,1,2008-09-01
1526,1,2011-01-15
71,1,2014-10-23
1614,1,2008-06-30
1729,1,2019-12-20
1321,3,2011-11-21
591,3,2003-04-21
569,3,2001-02-26
863,1,2009-07-25
1221,2,2015-10-27
819,1,2017-10-26
1912,1,2018-08-29
199,2,2023-04-03
1058,1,2005-09-11
1994,3,2019-09-25
1549,2,2010-04-28
1190,1,2016-06-15
1713,1,2010-09-10
222,3,2005-01-26
772,2,2023-08-17
557,3,2020-09-08
1584,2,2015-09-19
571,3,2011-04-01
607,2,2011-02-20
371,3,2005-01-20
1191,1,2019-02-01
769,2,2009-06-13
906,2,2000-10-24
741,2,2023-10-30
143,2,2003-10-13
1864,1,2010-05-18
676,3,2017-06-21
1369,2,2004-02-24
1525,3,2008-04-25
187,2,2003-08-30
913,2,2017-07-17
1775,1,2008-01-29
373,2,2001-06-11
376,1,2002-05-12
1209,2,2010-01-10
751,3,2021-07-05
1164,1,2006-06-02
1475,2,2021-12-24
466,2,2003-10-16
1494,1,2021-11-09
1807,3,2012-11-02
133,1,2012-04-03
1287,2,2018-11-12
519,3,2023-02-18
128,2,2015-08-17
17,2,2010-11-19
896,2,2011-03-16
306,1,2006-07-18
1412,1,2011-02-05
1878,2,2019-10-23
1392,3,2019-05-27
1748,3,2007-05-13
1567,2,2019-10-24
598,2,2018-11-10
489,3,2000-10-15
432,3,2012-05-19
220,2,2015-06-28
1546,2,2004-02-25
1407,3,2001-03-25
1163,3,2019-06-01
1612,3,2022-04-24
1659,2,2016-11-10
653,1,2009-08-18
998,2,2014-09-22
1802,3,2015-08-16
1052,1,2011-10-16
1144,1,2022-06-22
1271,1,2019-12-23
1884,1,2011-05-06
391,1,2014-06-02
799,1,2023-06-13
224,1,2022-01-30
279,1,2003-08-02
1517,1,2004-02-10
1171,3,2021-11-06
906,2,2000-01-16
423,1,2019-06-01
107,2,2019-10-04
785,3,2000-08-27
461,3,2014-01-17
449,3,2002-06-18
1659,1,2020-01-26
152,2,2007-06-05
1842,1,2023-10-29
1102,1,2006-07-23
1949,3,2007-09-05
1715,1,2014-05-12
329,2,2021-10-06
1604,3,2011-09-08
847,2,2006-01-02
838,3,2004-05-21
985,3,2011-07-31
409,1,2010-09-12
1869,1,2005-06-01
949,1,2018-12-30
1189,1,2018-02-03
1950,1,2001-04-16
719,1,2018-03-21
1354,2,2018-09-07
545,3,2005-05-24
786,1,2006-05-03
1766,2,2021-12-04
521,2,2013-07-17
1133,1,2008-12-05
1210,3,2016-03-02
1224,2,2014-09-07
1489,1,2015-01-16
1874,3,2007-03-22
1098,1,2005-03-23
1273,3,2006-12-04
1062,2,2017-12-16
1815,1,2003-01-04
1044,1,2009-09-03
852,2,2000-11-26
1801,1,2009-10-31
460,1,2019-10-13
145,1,2001-03-06
1325,2,2001-09-12
257,2,2019-11-22
1023,3,2013-10-08
967,1,2008-11-27
1290,2,2001-12-10
1356,1,2008-03-22
723,2,2012-11-05
1288,1,2009-05-27
1170,3,2000-01-07
736,3,2017-11-18
398,3,2008-04-01
43,3,2019-03-16
969,3,2006-10-22
585,2,2005-12-28
1956,3,2019-09-04
112,3,2016-08-26
740,2,2023-03-03
1171,3,2016-06-02
12,3,2018-05-04
807,1,2009-09-26
1181,3,2007-01-19
1039,1,2010-02-28
1279,3,2016-11-24
1784,3,2013-02-01
329,1,2021-07-31
1239,3,2013-10-31
857,1,2015-06-28
1457,1,2009-11-08
191,3,2002-03-12
1752,3,2004-12-17
1120,3,2000-05-25
188,1,2022-02-28
516,2,2009-05-18
1918,2,2008-01-24
1353,3,2007-09-03
211,1,2007-08-24
1621,1,2023-11-27
528,3,2015-07-29
546,1,2022-04-09
1607,3,2022-05-25
732,3,2022-04-05
1973,2,2010-10-26
1150,1,2007-02-10
1237,2,2012-07-12
57,3,2010-02-24
985,2,2014-12-03
1734,2,2013-12-16
1234,2,2011-12-12
