order_id,user_id,total,payment
11647,437,686602,instalment
11648,2168,888648,instalment
11649,2791,353179,instalment
11650,1773,498390,cash
11651,2506,101354,credit_card
11652,1055,931601,instalment
11653,1031,198300,cash
11654,571,404827,credit_card
11655,126,700094,credit_card
11656,1668,419753,credit_card
11657,2348,647802,instalment
11658,1993,810415,credit_card
11659,983,577205,cash
11660,917,131135,instalment
11661,2539,516882,credit_card
11662,589,147747,instalment
11663,2823,938137,cash
11664,1534,582697,cash
11665,499,258900,instalment
11666,599,312780,credit_card
11667,2544,955983,credit_card
11668,2092,294763,cash
11669,1292,831756,instalment
11670,2604,692897,instalment
11671,1587,216456,credit_card
11672,2215,252518,cash
11673,724,209672,instalment
11674,2776,819345,cash
11675,1107,361003,credit_card
11676,606,139953,instalment
11677,2578,139998,cash
11678,973,684458,instalment
11679,1468,601446,instalment
11680,2198,218643,instalment
11681,2685,128566,cash
11682,1981,250236,credit_card
11683,1572,142178,cash
11684,2882,970598,cash
11685,322,463625,credit_card
11686,2352,603157,instalment
11687,2085,261535,cash
11688,2466,281487,instalment
11689,2290,943620,instalment
11690,1589,996405,credit_card
11691,2921,598060,instalment
11692,535,755625,instalment
11693,2101,705616,cash
11694,2249,363374,cash
11695,2866,130683,credit_card
11696,2158,589447,credit_card
11697,1871,435741,instalment
11698,979,231862,instalment
11699,1279,313328,credit_card
11700,1870,826735,cash
11701,2415,254637,instalment
11702,1838,966749,cash
11703,656,554116,cash
11704,2971,738069,instalment
11705,664,166853,instalment
11706,910,765941,cash
11707,2478,629344,credit_card
11708,83,455053,instalment
11709,2352,869330,instalment
11710,2186,235990,instalment
11711,1998,624144,credit_card
11712,1401,257477,instalment
11713,2893,753142,credit_card
11714,1117,614935,cash
11715,1688,548790,credit_card
11716,2241,677828,credit_card
11717,2752,347661,instalment
11718,1625,443092,credit_card
11719,1712,366388,cash
11720,1990,438859,instalment
11721,1084,437586,credit_card
11722,809,394529,credit_card
11723,2396,763180,credit_card
11724,181,132448,credit_card
11725,543,447619,instalment
11726,1279,890611,instalment
11727,154,616637,instalment
11728,2622,219338,instalment
11729,844,319020,cash
11730,1628,337551,cash
11731,2936,264782,credit_card
11732,1163,995698,instalment
11733,891,328202,cash
11734,2381,153558,cash
11735,2046,222572,instalment
11736,980,560277,credit_card
11737,2638,411741,cash
11738,382,858578,instalment
11739,2433,499669,credit_card
11740,2202,333610,instalment
11741,73,511764,instalment
11742,1787,569236,cash
11743,427,784127,cash
11744,433,390736,instalment
11745,614,915845,instalment
11746,2606,283429,credit_card
11747,1357,815018,credit_card
11748,2037,485223,credit_card
11749,1508,341654,credit_card
11750,2210,578922,instalment
11751,1844,332333,instalment
11752,627,408763,instalment
11753,2268,631247,instalment
11754,2114,249860,instalment
11755,2354,816375,instalment
11756,2634,127041,cash
11757,2696,311145,credit_card
11758,2204,102557,credit_card
11759,1655,695143,cash
11760,1826,665737,cash
11761,586,186986,instalment
11762,544,945319,instalment
11763,2534,442053,instalment
11764,305,273220,instalment
11765,1790,687917,credit_card
11766,1627,962864,credit_card
11767,438,603517,cash
11768,2318,779083,credit_card
11769,740,651568,credit_card
11770,2392,670819,instalment
11771,943,437794,credit_card
11772,2652,917871,instalment
11773,1705,570172,cash
11774,1012,917378,cash
11775,1617,999329,instalment
11776,1324,899099,instalment
11777,2256,136417,instalment
11778,1452,219950,credit_card
11779,321,764689,credit_card
11780,1295,434375,cash
11781,953,735272,instalment
11782,2024,930902,credit_card
11783,1792,417787,credit_card
11784,1054,766624,instalment
11785,2555,986381,cash
11786,991,175424,instalment
11787,27,606946,credit_card
11788,819,839261,instalment
11789,599,250708,cash
11790,576,416431,instalment
11791,1382,464885,cash
11792,2866,968787,cash
11793,358,597544,credit_card
11794,2719,622902,credit_card
11795,2179,962988,cash
11796,940,752812,instalment
11797,932,201600,cash
11798,117,972650,instalment
11799,217,892745,credit_card
11800,1338,955221,cash
11801,1943,690355,cash
11802,1118,385834,cash
11803,1751,936347,credit_card
11804,602,436291,credit_card
11805,409,881147,instalment
11806,24,638651,cash
11807,1759,609104,instalment
11808,2761,556369,credit_card
11809,586,767917,credit_card
11810,2705,132475,cash
11811,1330,925348,instalment
11812,567,142025,credit_card
11813,1998,923414,credit_card
11814,2737,635566,credit_card
11815,402,764367,credit_card
11816,329,408019,cash
11817,1649,131142,cash
11818,2213,499478,instalment
11819,1359,742020,cash
11820,1430,322622,credit_card
11821,2550,904104,instalment
11822,1486,837685,instalment
11823,2643,911430,cash
11824,762,821721,credit_card
11825,1059,303709,instalment
11826,1740,926257,credit_card
11827,1537,979597,credit_card
11828,1406,893193,instalment
11829,362,439085,instalment
11830,32,404600,cash
11831,2927,428013,credit_card
11832,2971,254564,instalment
11833,574,319086,cash
11834,1378,994718,cash
11835,1656,325198,instalment
11836,1468,804827,cash
11837,1318,669327,cash
11838,1992,266326,instalment
11839,147,384420,instalment
11840,1892,725443,cash
11841,2273,657350,credit_card
11842,2986,336008,instalment
11843,602,959760,cash
11844,1113,868007,instalment
11845,579,981838,cash
11846,877,340980,credit_card
11847,2268,425023,cash
11848,2336,977411,instalment
11849,947,354960,cash
11850,2978,102441,cash
11851,1342,857737,instalment
11852,2046,813064,cash
11853,2960,355608,cash
11854,596,144774,instalment
11855,559,958559,cash
11856,2772,750735,cash
11857,1593,412128,cash
11858,1704,787679,instalment
11859,793,107622,instalment
11860,1486,206511,instalment
11861,2426,755383,instalment
11862,1244,470397,cash
11863,762,472965,cash
11864,2553,123091,credit_card
11865,1863,269660,instalment
11866,2746,845027,instalment
11867,2395,800398,credit_card
11868,2075,568604,instalment
11869,230,265630,cash
11870,39,599211,cash
11871,2639,896359,cash
11872,1637,587187,instalment
11873,1003,438197,cash
11874,2496,998692,credit_card
11875,475,185140,instalment
11876,511,919617,credit_card
11877,1299,611177,credit_card
11878,1636,654140,instalment
11879,1404,408956,instalment
11880,47,742654,cash
11881,2868,521661,credit_card
11882,1035,450376,instalment
11883,1448,386224,instalment
11884,1287,165917,cash
11885,2150,796584,cash
11886,924,928145,cash
11887,1715,933143,cash
11888,443,781675,credit_card
11889,1039,115700,cash
11890,2263,873716,credit_card
11891,892,710919,cash
11892,1228,133213,credit_card
11893,1062,316986,instalment
11894,2674,166000,credit_card
11895,1828,313234,credit_card
11896,902,790363,credit_card
11897,554,598633,instalment
11898,2232,436213,instalment
11899,680,651446,credit_card
11900,2818,405978,instalment
11901,220,919421,credit_card
11902,2158,278668,instalment
11903,2408,835713,credit_card
11904,1252,546477,credit_card
11905,205,729512,instalment
11906,2867,467447,instalment
11907,840,922143,instalment
11908,2261,794595,credit_card
11909,3000,955742,credit_card
11910,2159,954424,instalment
11911,1062,678754,credit_card
11912,1836,387033,credit_card
11913,2094,278280,credit_card
11914,1557,447382,credit_card
11915,1391,877329,instalment
11916,955,997718,credit_card
11917,2698,718945,credit_card
11918,2412,232851,credit_card
11919,1774,394709,instalment
11920,2778,428659,cash
11921,1603,395773,credit_card
11922,1682,373134,credit_card
11923,2695,714036,instalment
11924,2952,510302,credit_card
11925,1836,186615,instalment
11926,1331,578751,cash
11927,812,416483,cash
11928,451,530365,credit_card
11929,1236,620260,instalment
11930,193,224745,cash
11931,2830,419996,instalment
11932,1950,709071,cash
11933,1018,468898,credit_card
11934,1017,119285,instalment
11935,741,980117,instalment
11936,1947,235099,instalment
11937,1343,948985,instalment
11938,724,866820,instalment
11939,996,246099,instalment
11940,1282,163314,credit_card
11941,1147,996180,credit_card
11942,1151,549693,cash
11943,1254,497239,credit_card
11944,2190,790226,instalment
11945,145,521329,cash
11946,1597,539123,instalment
11947,372,343166,instalment
11948,2852,230400,cash
11949,233,897376,credit_card
11950,2425,881423,cash
11951,1710,718880,credit_card
11952,1551,265498,cash
11953,607,198331,credit_card
11954,46,301781,credit_card
11955,1588,615659,cash
11956,512,743060,credit_card
11957,986,994873,credit_card
11958,51,363484,credit_card
11959,2210,279655,cash
11960,1506,794242,instalment
11961,2013,356918,instalment
11962,2372,100768,cash
11963,2580,949710,instalment
11964,2769,650358,credit_card
11965,2903,632180,credit_card
11966,2964,173773,instalment
11967,1267,668876,cash
11968,1028,897603,instalment
11969,1405,845541,instalment
11970,2996,146576,credit_card
11971,315,915638,credit_card
11972,302,980093,cash
11973,2543,682107,instalment
11974,2402,811208,instalment
11975,2477,759297,instalment
11976,100,347902,credit_card
11977,2358,335390,instalment
11978,781,690314,cash
11979,2518,135813,cash
11980,1670,522858,instalment
11981,1356,894405,instalment
11982,2201,350877,cash
11983,1736,956305,instalment
11984,2220,857701,instalment
11985,1819,746543,instalment
11986,1927,464964,instalment
11987,408,579954,credit_card
11988,1696,708416,cash
11989,2328,162678,credit_card
11990,219,414158,instalment
11991,775,641508,credit_card
11992,2797,662625,credit_card
11993,1887,968167,cash
11994,2311,429673,cash
11995,563,952183,credit_card
11996,2970,660769,cash
11997,1944,463645,credit_card
11998,1122,475938,credit_card
11999,2613,494301,cash
12000,1074,216318,credit_card
12001,2778,162982,credit_card
12002,1513,814121,instalment
12003,1408,658141,cash
12004,2883,520864,cash
12005,1353,944625,instalment
12006,1813,942190,credit_card
12007,1353,909233,credit_card
12008,1128,249164,instalment
12009,1597,439985,cash
12010,1940,394498,instalment
12011,1125,954610,instalment
12012,2074,679006,cash
12013,901,386260,cash
12014,1155,346335,instalment
12015,692,220457,cash
12016,2358,520702,instalment
12017,1585,541972,cash
12018,1039,467327,instalment
12019,1306,646954,instalment
12020,237,643954,credit_card
12021,2222,983330,cash
12022,328,845825,cash
12023,746,359192,instalment
12024,2707,504966,credit_card
12025,2460,524500,credit_card
12026,2630,901766,cash
12027,544,532964,cash
12028,1528,837043,cash
12029,388,451409,cash
12030,2595,254411,instalment
12031,872,312098,cash
12032,2279,866546,cash
12033,899,897508,credit_card
12034,1984,724355,cash
12035,1892,464336,credit_card
12036,1489,398840,cash
12037,1203,379120,instalment
12038,2685,672626,cash
12039,939,260825,cash
12040,496,703639,cash
12041,631,488665,cash
12042,2203,681275,instalment
12043,2112,795626,credit_card
12044,193,572089,credit_card
12045,716,271235,cash
12046,1551,192234,instalment
12047,2544,781868,credit_card
12048,1166,234069,credit_card
12049,2380,964932,cash
12050,1603,681551,cash
12051,2849,984902,credit_card
12052,879,593825,credit_card
12053,896,623117,instalment
12054,1855,617004,instalment
12055,2344,480157,cash
12056,165,128389,cash
12057,1767,157024,instalment
12058,1079,910971,credit_card
12059,1074,283089,instalment
12060,2310,860185,cash
12061,327,924915,cash
12062,2772,863978,instalment
12063,6,455413,credit_card
12064,2205,691093,instalment
12065,551,605177,cash
12066,884,145766,instalment
12067,1269,406971,instalment
12068,2500,828954,cash
12069,1430,398685,cash
12070,1866,662044,credit_card
12071,343,828456,credit_card
12072,2446,960714,instalment
12073,1228,411918,credit_card
12074,1426,149542,instalment
12075,622,290524,instalment
12076,2130,976582,cash
12077,2403,633176,cash
12078,2430,927054,cash
12079,241,362863,credit_card
12080,520,602098,cash
12081,517,304567,credit_card
12082,2034,565012,credit_card
12083,2928,711645,instalment
12084,1166,433923,cash
12085,1091,731453,instalment
12086,269,304962,instalment
12087,1235,327116,instalment
12088,1737,948523,instalment
12089,202,263618,credit_card
12090,445,587182,instalment
12091,1656,895086,instalment
12092,657,919032,instalment
12093,2987,344156,credit_card
12094,356,234021,cash
12095,2794,236248,credit_card
12096,922,355864,credit_card
12097,1669,521879,credit_card
12098,1373,346133,cash
12099,1917,360816,cash
12100,737,275591,cash
12101,2605,542503,credit_card
12102,2647,314269,credit_card
12103,1559,460247,cash
12104,794,770379,credit_card
12105,1034,121314,instalment
12106,1005,757154,cash
12107,1817,616760,credit_card
12108,2799,318471,credit_card
12109,742,128502,cash
12110,893,908110,cash
12111,398,176563,credit_card
12112,2296,999081,instalment
12113,1814,120623,instalment
12114,830,545815,credit_card
12115,763,486657,cash
12116,399,746180,cash
12117,1386,388516,cash
12118,1492,581089,credit_card
12119,2674,993962,instalment
12120,660,394274,instalment
12121,1201,784648,cash
12122,2513,412606,instalment
12123,111,863023,instalment
12124,2070,930170,cash
12125,788,729998,instalment
12126,2671,707581,cash
12127,2845,654620,instalment
12128,535,821340,instalment
12129,1121,653037,instalment
12130,2187,108219,instalment
12131,760,933340,instalment
12132,2032,477958,cash
12133,7,481129,cash
12134,2090,783366,credit_card
12135,2229,393232,cash
12136,758,452375,instalment
12137,2862,265750,credit_card
12138,1458,533642,instalment
12139,90,377225,cash
12140,1020,564107,instalment
12141,1579,974341,cash
12142,2182,839642,credit_card
12143,1918,899756,cash
12144,1164,174146,credit_card
12145,1162,903128,instalment
12146,2437,726544,cash
12147,313,341588,credit_card
12148,351,733816,credit_card
12149,1419,226335,cash
12150,717,463652,instalment
12151,739,801395,credit_card
12152,285,684297,instalment
12153,2746,778498,instalment
12154,1312,531118,credit_card
12155,1012,430729,instalment
12156,2370,703538,cash
12157,2891,517444,cash
12158,984,933662,cash
12159,2426,871288,credit_card
12160,2883,397785,credit_card
12161,1785,594967,instalment
12162,1868,173403,instalment
12163,1472,210983,cash
12164,2447,315120,cash
12165,1969,564848,credit_card
12166,478,457113,instalment
12167,1330,340464,credit_card
12168,2374,736008,credit_card
12169,456,876623,instalment
12170,5,848619,cash
12171,1236,637395,cash
12172,496,569628,instalment
12173,2826,416816,credit_card
12174,2167,417968,cash
12175,929,228899,instalment
12176,242,901670,instalment
12177,571,577843,instalment
12178,2057,947248,credit_card
12179,2025,421428,credit_card
12180,2732,441496,credit_card
12181,1758,816266,cash
12182,197,483325,credit_card
12183,1279,165954,cash
12184,1104,115456,instalment
12185,81,971385,cash
12186,2599,256915,cash
12187,2881,475114,credit_card
12188,974,823017,cash
12189,1147,679321,cash
12190,740,330628,credit_card
12191,2407,316844,credit_card
12192,936,859236,cash
12193,1831,685988,instalment
12194,1749,601699,credit_card
12195,2162,466630,instalment
12196,1567,441705,instalment
12197,785,971571,instalment
12198,2892,843103,cash
12199,2204,442120,cash
12200,1243,478345,credit_card
12201,628,572804,cash
12202,316,819190,instalment
12203,2902,391321,instalment
12204,1140,537285,instalment
12205,789,485530,instalment
12206,2524,162102,cash
12207,929,719611,instalment
12208,2292,789795,instalment
12209,1736,358129,instalment
12210,1327,862942,cash
12211,897,531798,credit_card
12212,14,350789,instalment
12213,441,434101,instalment
12214,1823,461835,cash
12215,1669,651591,cash
12216,2247,118876,instalment
12217,1671,167737,instalment
12218,1110,995296,cash
12219,1311,988728,cash
12220,1779,906138,instalment
12221,2923,156861,cash
12222,2730,657957,cash
12223,1208,840275,instalment
12224,2618,109081,instalment
12225,1123,483649,cash
12226,2538,542061,instalment
12227,884,534981,cash
12228,1417,408969,cash
12229,295,743523,instalment
12230,756,488602,cash
12231,1767,160487,credit_card
12232,1035,730712,instalment
12233,1053,633378,credit_card
12234,2538,779767,instalment
12235,2860,603471,credit_card
12236,2046,708414,cash
12237,2115,784802,credit_card
12238,133,612634,cash
12239,1050,609539,instalment
12240,889,129728,instalment
12241,2241,146130,cash
12242,2365,359759,cash
12243,1205,536321,instalment
12244,1823,378781,instalment
12245,2536,724870,cash
12246,197,215390,credit_card
12247,2026,290576,credit_card
12248,1401,408570,cash
12249,1728,686101,cash
12250,885,256966,cash
12251,2190,585094,cash
12252,2935,385644,credit_card
12253,2459,753350,cash
12254,226,510891,credit_card
12255,797,592168,cash
12256,2537,913895,instalment
12257,1307,366607,credit_card
12258,1288,356152,instalment
12259,2103,554062,cash
12260,1186,647719,cash
12261,2958,955514,credit_card
12262,1178,670105,instalment
12263,382,880253,instalment
12264,2878,297085,credit_card
12265,2729,301316,credit_card
12266,352,877542,credit_card
12267,1181,811981,credit_card
12268,314,220962,cash
12269,2888,627276,credit_card
12270,1116,209226,instalment
12271,2789,968021,instalment
12272,2296,822069,instalment
12273,2901,978485,instalment
12274,1057,460018,instalment
12275,829,664926,instalment
12276,2541,603454,instalment
12277,1984,695894,credit_card
12278,2778,357001,instalment
12279,1870,920418,cash
12280,1863,275740,instalment
12281,598,749318,cash
12282,631,515382,instalment
12283,61,739094,instalment
12284,1584,627699,cash
12285,1967,277334,cash
12286,1631,102867,cash
12287,1988,680339,credit_card
12288,973,901281,credit_card
12289,2745,366367,credit_card
12290,2149,345215,cash
12291,971,468416,cash
12292,346,417075,cash
12293,1246,945789,instalment
12294,2054,598166,credit_card
12295,367,588471,credit_card
12296,2119,298375,credit_card
12297,919,750026,cash
12298,1018,612794,instalment
12299,2973,175700,cash
12300,33,984583,cash
12301,1133,530895,instalment
12302,1926,840465,credit_card
12303,1946,460878,cash
12304,302,205068,credit_card
12305,1372,148076,cash
12306,1062,286580,credit_card
12307,2333,425908,credit_card
12308,2821,349035,credit_card
12309,2653,507393,cash
12310,1973,736323,credit_card
12311,584,559097,credit_card
12312,99,541743,cash
12313,1916,112338,instalment
12314,47,949031,cash
12315,1715,216088,credit_card
12316,440,997657,instalment
12317,2877,665995,instalment
12318,1033,248169,cash
12319,2825,328243,cash
12320,1264,125858,instalment
12321,2777,239659,instalment
12322,1522,985305,cash
12323,1509,387995,cash
12324,1327,540374,instalment
12325,1653,911939,instalment
12326,1614,144266,cash
12327,2375,239013,cash
12328,352,810431,credit_card
12329,541,119975,credit_card
12330,2183,336977,credit_card
12331,2084,981281,instalment
12332,1612,957677,instalment
12333,1887,869044,cash
12334,965,677580,credit_card
12335,183,139724,instalment
12336,2028,991349,cash
12337,1312,752070,credit_card
12338,270,876000,credit_card
12339,1518,156581,instalment
12340,2695,509938,credit_card
12341,990,570272,instalment
12342,2106,405781,instalment
12343,1231,565910,instalment
12344,1754,326566,cash
12345,1754,847334,instalment
12346,1094,202402,credit_card
12347,62,208852,credit_card
12348,2175,638913,cash
12349,36,186270,instalment
12350,2692,551001,cash
12351,2023,150631,credit_card
12352,2439,874364,instalment
12353,2895,867881,credit_card
12354,642,234126,credit_card
12355,1959,385158,credit_card
12356,2553,852746,instalment
12357,1914,543726,cash
12358,2403,190634,credit_card
12359,1776,745305,cash
12360,2155,866693,cash
12361,471,578237,instalment
12362,2516,303390,instalment
12363,2220,437520,instalment
12364,1282,289736,credit_card
12365,63,935601,credit_card
12366,300,858917,credit_card
12367,723,810544,cash
12368,1588,780414,instalment
12369,1920,546005,cash
12370,941,889429,credit_card
12371,2010,717083,cash
12372,1940,274878,credit_card
12373,1741,907750,credit_card
12374,1893,636662,cash
12375,392,621608,cash
12376,2623,243043,cash
12377,1644,454286,cash
12378,2119,191006,credit_card
12379,2442,506476,cash
12380,666,130134,credit_card
12381,111,901772,cash
12382,611,637034,cash
12383,680,598857,instalment
12384,1167,165031,credit_card
12385,467,268713,instalment
12386,1637,219460,cash
12387,1295,908154,cash
12388,2304,558702,instalment
12389,48,425182,cash
12390,1247,321882,cash
12391,2897,526094,cash
12392,160,563006,instalment
12393,1679,594963,cash
12394,2206,953483,instalment
12395,632,164229,instalment
12396,1270,460882,cash
12397,2262,950014,instalment
12398,2282,963398,credit_card
12399,2867,746463,cash
12400,2920,819582,instalment
12401,872,373270,credit_card
12402,179,308537,credit_card
12403,2548,730700,instalment
12404,1018,365186,instalment
12405,2784,167583,cash
12406,979,254241,instalment
12407,2305,167224,instalment
12408,500,689643,credit_card
12409,518,105818,instalment
12410,2256,517694,instalment
12411,990,647421,instalment
12412,1156,908460,instalment
12413,2642,572036,instalment
12414,550,124556,instalment
12415,1517,461418,cash
12416,1113,112418,credit_card
12417,2664,448216,cash
12418,2228,929207,instalment
12419,2485,331614,instalment
12420,2850,900612,cash
12421,180,870243,credit_card
12422,1839,131775,cash
12423,917,594250,cash
12424,1675,801785,instalment
12425,1077,287431,cash
12426,598,382783,credit_card
12427,1923,778523,instalment
12428,2552,483037,instalment
12429,386,658990,cash
12430,687,475091,cash
12431,693,305153,instalment
12432,916,968103,cash
12433,325,219995,credit_card
12434,971,394616,cash
12435,380,201652,cash
12436,1101,586588,credit_card
12437,467,722027,cash
12438,1248,236937,cash
12439,1968,872023,credit_card
12440,171,519611,instalment
12441,2792,638081,cash
12442,406,926760,cash
12443,554,219985,cash
12444,2131,999744,cash
12445,950,501310,instalment
12446,231,426990,instalment
12447,1324,235415,instalment
12448,274,538344,credit_card
12449,55,986322,instalment
12450,185,170967,instalment
12451,818,249543,instalment
12452,1296,199603,cash
12453,53,126998,cash
12454,2684,989277,cash
12455,2791,779117,instalment
12456,1604,358216,credit_card
12457,2232,849722,credit_card
12458,287,208334,cash
12459,2877,284114,cash
12460,2667,937821,cash
12461,2165,433321,cash
12462,1581,162063,credit_card
12463,1724,590220,instalment
12464,994,501992,credit_card
12465,1550,979058,credit_card
12466,368,401583,cash
12467,1785,182362,cash
12468,2691,233178,instalment
12469,2531,796200,instalment
12470,1612,107738,cash
12471,738,372869,instalment
12472,2584,677952,cash
12473,2148,612390,instalment
12474,1603,817728,cash
12475,2809,144843,cash
12476,687,269607,credit_card
12477,2034,110800,instalment
12478,1268,560857,credit_card
12479,1111,569437,instalment
12480,1330,597439,cash
12481,447,612436,instalment
12482,1336,924186,credit_card
12483,2340,147745,cash
12484,144,135795,cash
12485,1653,274535,credit_card
12486,2281,309954,cash
12487,400,914424,instalment
12488,2779,837846,credit_card
12489,399,314047,credit_card
12490,835,479485,instalment
12491,2151,127057,credit_card
12492,1152,582632,credit_card
12493,2283,934804,cash
12494,2141,707953,instalment
12495,2058,782150,instalment
12496,1182,735425,credit_card
12497,2264,697773,instalment
12498,108,713876,cash
12499,1387,229897,instalment
12500,842,702461,cash
12501,1002,760366,cash
12502,436,333598,cash
12503,2235,294829,cash
12504,1774,413493,instalment
12505,1529,515823,instalment
12506,2013,248223,cash
12507,2213,760765,credit_card
12508,2834,579508,credit_card
12509,2823,276067,credit_card
12510,752,891044,instalment
12511,302,808832,credit_card
12512,894,915321,instalment
12513,2355,391450,instalment
12514,927,346219,instalment
12515,573,698183,cash
12516,2819,482215,cash
12517,2927,908218,cash
12518,29,831098,instalment
12519,2124,771634,instalment
12520,2705,888732,cash
12521,415,231967,cash
12522,2486,538070,cash
12523,1357,871413,instalment
12524,1272,654510,instalment
12525,1347,128706,instalment
12526,1598,729203,instalment
12527,747,498821,credit_card
12528,2324,352887,instalment
12529,2109,579058,credit_card
12530,2980,390027,credit_card
12531,1166,834721,instalment
12532,929,660095,credit_card
12533,856,817782,credit_card
12534,1789,114827,instalment
12535,811,386995,cash
12536,1020,151676,instalment
12537,145,524919,credit_card
12538,2508,468897,cash
12539,2058,844201,credit_card
12540,2795,322710,instalment
12541,1860,612717,cash
12542,1597,745272,cash
12543,515,360368,instalment
12544,2692,885649,cash
12545,556,938434,credit_card
12546,999,149095,cash
12547,593,599046,instalment
12548,1258,921521,instalment
12549,1958,603419,instalment
12550,705,385865,instalment
12551,1158,121951,cash
12552,231,467410,cash
12553,2146,294840,instalment
12554,2308,513856,credit_card
12555,1506,287277,instalment
12556,1914,333671,cash
12557,1771,504307,credit_card
12558,1160,430545,credit_card
12559,1758,185078,instalment
12560,464,758307,instalment
12561,356,146311,instalment
12562,623,620667,credit_card
12563,2035,398959,instalment
12564,1107,847018,instalment
12565,2838,491369,cash
12566,927,264027,cash
12567,2673,995479,cash
12568,209,249815,credit_card
12569,1058,223741,cash
12570,2998,286260,cash
12571,1876,268979,instalment
12572,28,436671,credit_card
12573,2401,892583,credit_card
12574,339,292417,cash
12575,668,863434,credit_card
12576,2970,716601,cash
12577,1808,165118,cash
12578,2776,120701,cash
12579,1176,693790,instalment
12580,2171,578532,instalment
12581,1727,360704,cash
12582,2663,973298,cash
12583,1689,426315,cash
12584,299,295508,instalment
12585,1740,721908,cash
12586,441,754271,cash
12587,834,794892,credit_card
12588,1715,625824,cash
12589,1275,379812,instalment
12590,2700,195446,instalment
12591,1133,613910,instalment
12592,213,808001,credit_card
12593,818,709572,credit_card
12594,2371,712937,credit_card
12595,1597,696675,cash
12596,2956,840831,cash
12597,1742,574916,credit_card
12598,2670,989356,credit_card
12599,2984,410184,cash
12600,882,810621,credit_card
12601,2921,366115,cash
12602,1099,905337,cash
12603,2977,525343,credit_card
12604,1367,627105,cash
12605,2736,360404,cash
12606,684,876816,credit_card
12607,1558,286640,instalment
12608,2980,483758,credit_card
12609,2393,817009,cash
12610,453,195657,cash
12611,1306,621830,instalment
12612,1939,445011,credit_card
12613,2382,116750,instalment
12614,288,592069,instalment
12615,1753,261056,instalment
12616,608,337355,cash
12617,1124,339044,instalment
12618,1905,677255,credit_card
12619,2707,474881,credit_card
12620,1672,285316,credit_card
12621,1617,936678,credit_card
12622,822,533858,credit_card
12623,918,995795,instalment
12624,1158,202355,cash
12625,2794,604932,credit_card
12626,1924,788751,cash
12627,1510,585064,credit_card
12628,2318,323280,instalment
12629,1098,709905,instalment
12630,90,293387,cash
12631,699,608511,cash
12632,139,626691,instalment
12633,2153,598635,cash
12634,346,681440,credit_card
12635,2308,542211,cash
12636,1845,517550,cash
12637,1858,471856,cash
12638,40,598521,credit_card
12639,1179,536362,cash
12640,175,693560,cash
12641,449,227741,credit_card
12642,259,255597,credit_card
12643,657,487612,cash
12644,2569,217778,credit_card
12645,1887,827940,credit_card
12646,1133,852516,cash
12647,679,166558,instalment
12648,1423,136899,cash
12649,1538,995083,instalment
12650,642,680220,instalment
12651,2990,407755,cash
12652,330,464628,credit_card
12653,2279,100708,instalment
12654,2629,793077,cash
12655,2693,744814,cash
12656,1848,312697,instalment
12657,2452,931799,instalment
12658,2960,412634,instalment
12659,2691,929933,instalment
12660,1350,474183,cash
12661,2149,609582,cash
12662,515,250493,cash
12663,2605,508468,instalment
12664,593,825899,cash
12665,2332,852706,cash
12666,2703,791195,instalment
12667,2104,267014,instalment
12668,2182,973243,credit_card
12669,2298,127157,cash
12670,1142,609897,credit_card
12671,2712,482164,cash
12672,1510,822562,instalment
12673,2938,645764,instalment
12674,741,337823,cash
12675,825,835225,credit_card
12676,1275,196447,credit_card
12677,1723,442052,credit_card
12678,1263,948511,instalment
12679,1847,300841,cash
12680,1974,960013,credit_card
12681,1044,229204,cash
12682,1494,308921,cash
12683,758,697241,credit_card
12684,826,638816,credit_card
12685,151,767497,instalment
12686,2283,865426,instalment
12687,209,358452,credit_card
12688,2357,138084,cash
12689,1172,337332,cash
12690,1987,550520,cash
12691,2411,230766,cash
12692,848,432580,cash
12693,2787,663367,credit_card
12694,2864,604797,cash
12695,326,591348,credit_card
12696,2016,144124,instalment
12697,723,257343,credit_card
12698,2468,192295,instalment
12699,1969,397048,cash
12700,1065,151328,cash
12701,2704,509685,credit_card
12702,284,794055,instalment
12703,602,793466,cash
12704,401,703982,credit_card
12705,276,227795,instalment
12706,1006,535795,instalment
12707,2149,411184,credit_card
12708,2295,370635,cash
12709,1397,719696,cash
12710,1628,896926,credit_card
12711,2400,626311,cash
12712,785,535873,instalment
12713,543,301928,cash
12714,2870,382361,cash
12715,2999,666425,credit_card
12716,1202,784940,cash
12717,2612,181434,cash
12718,799,174411,credit_card
12719,1294,804010,cash
12720,1352,590894,credit_card
12721,850,831990,credit_card
12722,1471,583551,instalment
12723,2523,696643,instalment
12724,773,298996,credit_card
12725,2148,627254,credit_card
12726,596,992856,instalment
12727,543,181595,cash
12728,2376,209071,cash
12729,186,722280,instalment
12730,1158,231655,cash
12731,2431,477895,credit_card
12732,1335,480203,credit_card
12733,2719,612068,cash
12734,134,285650,instalment
12735,1475,202298,cash
12736,1403,980623,credit_card
12737,1185,586686,cash
12738,2154,480580,instalment
12739,2942,663554,credit_card
12740,1301,503988,cash
12741,2037,181267,instalment
12742,738,108651,credit_card
12743,1315,140974,cash
12744,2454,516606,credit_card
12745,2405,226653,cash
12746,2284,356825,cash
12747,2497,417192,cash
12748,1474,490267,cash
12749,551,596972,credit_card
12750,2742,129411,instalment
12751,2357,776269,credit_card
12752,2981,858346,instalment
12753,2076,988531,cash
